stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
40605,40605,Marin Civic Center-Judge Haley Dr & Civic Ctr Dr, ,37.998161,-122.531097, , , , 
40606,40606,Hwy 101 @ Lucas Valley Rd Bus Pad, ,38.020662,-122.539817, , , , 
40607,40607,Hwy 101 @ Smith Ranch Rd Bus Pad, ,38.020175,-122.539115, , , , 
40610,40610,Lucas Valley Rd & Mount Muir Ct, ,38.026863,-122.573479, , , , 
40611,40611,977 Idylberry Rd, ,38.028957,-122.572327, , , , 
40612,40612,1137 Idylberry Rd, ,38.030354,-122.575729, , , , 
40613,40613,Mount Mckinley Rd & Idylberry Rd, ,38.033237,-122.581268, , , , 
40614,40614,Idylberry Rd & Mount Hood Ct, ,38.031506,-122.578903, , , , 
40615,40615,120  Mount Lassen Ct, ,38.028221,-122.568802, , , , 
40616,40616,Idylberry Rd & Mount Shasta Dr, ,38.030113,-122.575806, , , , 
40617,40617,Mount Lassen Dr & Lucas Valley Rd, ,38.025433,-122.568611, , , , 
40618,40618,Idylberry Rd & Mount Palomar Ct, ,38.028606,-122.572166, , , , 
40619,40619,3194  Lucas Valley Rd, ,38.026875,-122.573883, , , , 
40620,40620,Idylberry Rd & Mount Lassen Dr, ,38.028286,-122.569107, , , , 
40622,40622,Mount Lassen Dr & Lucas Valley Rd, ,38.025448,-122.568855, , , , 
40624,40624,Huckleberry Rd & Appleberry Dr, ,38.026001,-122.563477, , , , 
40625,40625,Huckleberry Rd & Appleberry Dr, ,38.026073,-122.563599, , , , 
40626,40626,Idylberry Rd & Huckleberry Rd, ,38.028316,-122.563484, , , , 
40627,40627,Huckleberry Rd & Idylberry Rd, ,38.028179,-122.563873, , , , 
40628,40628,Idylberry Rd & Elderberry Ln, ,38.02821,-122.559753, , , , 
40629,40629,Idylberry Rd & Newberry Terrace, ,38.028309,-122.560242, , , , 
40630,40630,Idylberry Rd & Danberry Ln, ,38.028885,-122.557785, , , , 
40631,40631,Idylberry Rd & Danberry Ln, ,38.029072,-122.557724, , , , 
40632,40632,Idylberry Rd & Juniperberry Dr, ,38.029697,-122.553314, , , , 
40633,40633,Idylberry Rd & Juniperberry Dr, ,38.029812,-122.553429, , , , 
40634,40634,Miller Creek Rd & Quietwood Dr, ,38.030605,-122.552063, , , , 
40635,40635,Miller Creek Rd & Quietwood Dr, ,38.030987,-122.552223, , , , 
40636,40636,Miller Creek Rd & Queenstone Dr, ,38.033249,-122.549637, , , , 
40637,40637,Miller Creek Rd & Queenstone Dr, ,38.033356,-122.549774, , , , 
40638,40638,Miller Creek Rd & Las Gallinas Av, ,38.032566,-122.544029, , , , 
40639,40639,Miller Creek Rd & Las Gallinas Av, ,38.03286,-122.544662, , , , 
40640,40640,Miller Creek Rd & Marinwood Av, ,38.033234,-122.540764, , , , 
40641,40641,Miller Creek Rd & Marinwood Av, ,38.033508,-122.540749, , , , 
40642,40642,1204  Idylberry Rd, ,38.031651,-122.578293, , , , 
40644,40644,Las Gallinas Av & Elvia Ct, ,38.029091,-122.545921, , , , 
40645,40645,Las Gallinas Av & Elvia Ct, ,38.028706,-122.545929, , , , 
40646,40646,Las Gallinas Av & Ellen Dr, ,38.026943,-122.547318, , , , 
40647,40647,Las Gallinas Av & Ellen Dr, ,38.026684,-122.54731, , , , 
40648,40648,Las Gallinas Av & Miller Creek Rd, ,38.032425,-122.544685, , , , 
40651,40651,Lucas Valley Rd & Huckleberry Rd, ,38.025497,-122.563446, , , , 
40655,40655,San Marin Dr & Redwood Blvd, ,38.118519,-122.567162, , , , 
40656,40656,San Marin Dr & Redwood Blvd, ,38.118336,-122.567169, , , , 
40657,40657,San Marin Dr & Simmons Ln, ,38.121792,-122.584824, , , , 
40658,40658,San Marin Dr & Simmons Ln, ,38.12141,-122.584465, , , , 
40659,40659,San Marin Dr & Sereno Way, ,38.124512,-122.587601, , , , 
40660,40660,San Marin Dr & Sereno Way, ,38.124313,-122.587891, , , , 
40662,40662,San Carlos Way & San Marin Dr, ,38.123802,-122.591667, , , , 
40664,40664,San Carlos Way & San Luis Ct, ,38.119993,-122.591162, , , , 
40666,40666,San Carlos Way & Corona Ct, ,38.118496,-122.595093, , , , 
40668,40668,San Carlos Way & Clemente Ct, ,38.118454,-122.596092, , , , 
40669,40669,San Marin Dr & San Andreas Dr, ,38.122124,-122.601662, , , , 
40670,40670,San Marin Dr & San Andreas Dr, ,38.121944,-122.601906, , , , 
40671,40671,San Marin Dr & San Ramon Way, ,38.121769,-122.604561, , , , 
40672,40672,San Marin Dr & San Ramon Way, ,38.121689,-122.604027, , , , 
40673,40673,San Marin High School, ,38.118919,-122.609306, , , , 
40674,40674,San Marin High School, ,38.118809,-122.609077, , , , 
40675,40675,Novato Blvd & Eucalyptus Av, ,38.11433,-122.603455, , , , 
40676,40676,Novato Blvd & Eucalyptus Av, ,38.114403,-122.603416, , , , 
40677,40677,Novato Blvd & Oliva Dr, ,38.111958,-122.596916, , , , 
40678,40678,Novato Blvd & Oliva Dr, ,38.112068,-122.59697, , , , 
40679,40679,Novato Blvd & Wilson Ct, ,38.112022,-122.593346, , , , 
40680,40680,Novato Blvd & Wilson Ct, ,38.111702,-122.590981, , , , 
40681,40681,Novato Blvd & Mcclay Rd, ,38.109795,-122.587128, , , , 
40682,40682,Novato Blvd & Mcclay Rd, ,38.10984,-122.586945, , , , 
40683,40683,Novato Blvd & Grant Av, ,38.10815,-122.583458, , , , 
40684,40684,Novato Blvd & Grant Av, ,38.108303,-122.583466, , , , 
40685,40685,Novato Blvd & Tamalpais Av, ,38.106287,-122.579124, , , , 
40686,40686,Seventh St & Novato Blvd, ,38.106491,-122.578796, , , , 
40687,40687,Novato Blvd & Seventh St, ,38.106812,-122.580139, , , , 
40688,40688,Seventh St & Grant Av, ,38.10886,-122.578323, , , , 
40689,40689,Seventh St & Grant Av, ,38.109108,-122.578362, , , , 
40690,40690,Grant Av & Fifth St, ,38.108627,-122.57579, , , , 
40691,40691,Grant Av & Fifth St, ,38.108765,-122.575989, , , , 
40692,40692,Grant Av & Second St, ,38.107937,-122.572464, , , , 
40693,40693,Grant Av & Second St, ,38.108025,-122.572449, , , , 
40694,40694,Redwood Blvd & Olive Ave, ,38.111172,-122.569046, , , , 
40695,40695,Redwood Blvd & Olive Ave, ,38.111397,-122.568558, , , , 
40696,40696,Redwood Blvd & Grant Ave, ,38.106254,-122.570669, , , , 
40697,40697,Redwood Blvd & Grant Ave, ,38.106655,-122.570656, , , , 
40698,40698,DeLong Ave & Reichert Ave, ,38.10548,-122.566467, , , , 
40699,40699,DeLong Ave & Reichert Ave, ,38.10564,-122.566277, , , , 
40700,40700,Diablo Av & George St, ,38.104019,-122.572235, , , , 
40701,40701,Diablo Av & George St, ,38.103683,-122.572525, , , , 
40702,40702,S Novato Blvd & Diablo Av, ,38.102924,-122.573174, , , , 
40703,40703,S Novato Blvd & Diablo Av, ,38.102959,-122.572968, , , , 
40704,40704,S Novato Blvd & Joan Av, ,38.099728,-122.571152, , , , 
40705,40705,S Novato Blvd & Lauren Av, ,38.097427,-122.56974, , , , 
40706,40706,S Novato Blvd & Arthur St, ,38.092197,-122.567673, , , , 
40707,40707,S Novato Blvd & Arthur St, ,38.092453,-122.56768, , , , 
40708,40708,S Novato Blvd & Rowland Blvd, ,38.087795,-122.565125, , , , 
40709,40709,S Novato Blvd & Rowland Blvd, ,38.088982,-122.565765, , , , 
40710,40710,S Novato Blvd & Sunset Pkwy, ,38.085331,-122.561974, , , , 
40711,40711,S Novato Blvd & Sunset Pkwy, ,38.085396,-122.561874, , , , 
40712,40712,S Novato Blvd & Midway Blvd, ,38.081367,-122.558495, , , , 
40713,40713,S Novato Blvd & Midway Blvd, ,38.08144,-122.558449, , , , 
40714,40714,S Novato Blvd & Stone Dr, ,38.078506,-122.557266, , , , 
40715,40715,S Novato Blvd & Stone Dr, ,38.078629,-122.557236, , , , 
40716,40716,S Novato Blvd & Redwood Blvd, ,38.077427,-122.552284, , , , 
40717,40717,S Novato Blvd & Redwood Blvd, ,38.077553,-122.552277, , , , 
40718,40718,Sunset Pkwy & Cambridge St, ,38.084274,-122.563026, , , , 
40719,40719,Sunset Pkwy & Cambridge St, ,38.084148,-122.563057, , , , 
40720,40720,Sunset Pkwy & Denlyn St, ,38.082222,-122.564049, , , , 
40721,40721,Sunset Pkwy & Denlyn St, ,38.08215,-122.563988, , , , 
40722,40722,Sunset Pkwy & Midway Blvd, ,38.080528,-122.566048, , , , 
40723,40723,Sunset Pkwy & Midway Blvd, ,38.080456,-122.565926, , , , 
40724,40724,Ignacio Blvd & Ulloa Dr, ,38.07423,-122.566772, , , , 
40725,40725,Sunset Pkwy & Merrit Dr, ,38.07584,-122.568192, , , , 
40726,40726,Ignacio Blvd & Sunset Pkwy, ,38.074959,-122.568398, , , , 
40727,40727,Ignacio Blvd & Indian Hills Dr, ,38.076298,-122.573456, , , , 
40728,40728,Indian Valley College, ,38.075802,-122.577187, , , , 
40729,40729,Ignacio Blvd & Turner Dr, ,38.073181,-122.565376, , , , 
40730,40730,Ignacio Blvd & Turner Dr, ,38.073357,-122.565399, , , , 
40732,40732,Ignacio Blvd & San Jose Blvd, ,38.071705,-122.564049, , , , 
40733,40733,Ignacio Blvd & Country Club Dr, ,38.068596,-122.558212, , , , 
40734,40734,Ignacio Blvd & Country Club Dr, ,38.068764,-122.55809, , , , 
40735,40735,Ignacio Blvd & Fairway Dr, ,38.068993,-122.553223, , , , 
40736,40736,Ignacio Blvd & Fairway Dr, ,38.069065,-122.553322, , , , 
40737,40737,Ignacio Blvd & Palmer Dr, ,38.068832,-122.549561, , , , 
40738,40738,Ignacio Blvd & Palmer Dr, ,38.068928,-122.549797, , , , 
40739,40739,Ignacio Blvd & Entrada Dr, ,38.068066,-122.545692, , , , 
40740,40740,Ignacio Blvd & Entrada Dr, ,38.068268,-122.545853, , , , 
40741,40741,Pacheco Plaza, ,38.066223,-122.542763, , , , 
40742,40742,Ignacio Blvd At Pacheco Plaza, ,38.066494,-122.542732, , , , 
40743,40743,Ignacio Blvd & Alameda Del Prado, ,38.065868,-122.541313, , , , 
40744,40744,Ignacio Blvd & Alameda Del Prado, ,38.066078,-122.541466, , , , 
40746,40746,Hwy 101 @ Ignacio Blvd Bus Pad, ,38.066915,-122.537058, , , , 
40748,40748,Alameda Del Prado & Calle Arboleda, ,38.062904,-122.535774, , , , 
40749,40749,Alameda Del Prado & Calle Arboleda, ,38.062885,-122.535622, , , , 
40761,40761,Alameda Del Prado & Posada Del Sol, ,38.061008,-122.533684, , , , 
40762,40762,Alameda Del Prado & Posada Del Sol, ,38.061058,-122.533554, , , , 
40763,40763,Alameda Del Prado & Los Robles Rd, ,38.05957,-122.532234, , , , 
40764,40764,Alameda Del Prado & Los Robles Rd, ,38.059498,-122.53212, , , , 
40765,40765,Alameda del Prado & Hwy 101 SB, ,38.049271,-122.533127, , , , 
40766,40766,Alameda Del Prado At Nave Dr, ,38.048325,-122.533371, , , , 
40767,40767,Nave Dr & Roblar Dr, ,38.063648,-122.534363, , , , 
40768,40768,Nave Dr & Roblar Dr, ,38.064686,-122.534775, , , , 
40770,40770,Hamilton Main Gate Nave Dr & Hamilton Main Gate, ,38.055824,-122.530014, , , , 
40771,40771,Nave Dr & Bolling Dr, ,38.051014,-122.530884, , , , 
40772,40772,Nave Dr & Bolling Dr, ,38.051182,-122.530579, , , , 
40773,40773,Hwy 101@ Alameda Del Prado Bus Pad, ,38.049078,-122.532407, , , , 
40774,40774,Nave Dr & Hamilton Pkwy, ,38.061943,-122.532875, , , , 
40777,40777,Rowland Blvd & Redwood Blvd, ,38.091152,-122.56105, , , , 
40778,40778,Rowland Blvd & S Novato Blvd, ,38.08802,-122.564926, , , , 
40779,40779,Hwy 101 @ Rowland Blvd Bus Pad, ,38.09129,-122.560844, , , , 
40780,40780,Hwy 101 @ Rowland Blvd Bus Pad, ,38.093587,-122.558201, , , , 
40781,40781,4810 Shoreline Hwy, ,37.898464,-122.639961, , , , 
40782,40782,4813 Shoreline Hwy, ,37.898552,-122.639671, , , , 
40783,40783,Castro St & Montezuma Rd, ,38.015057,-122.690041, , , , 
40784,40784,Castro St (W) & Sir Francis Drake Blvd, ,38.01413,-122.695572, , , , 
40785,40785,Panoramic Hwy & Pan Toll Ranger Station, ,37.904465,-122.603859, , , , 
40786,40786,Panoramic Hwy & Pan Toll Ranger Station, ,37.904499,-122.603996, , , , 
40787,40787,897 Panoramic Hwy Bootjack Parking Lot, ,37.909222,-122.601204, , , , 
40788,40788,895  Panoramic Hwy Bootjack Parking Lot, ,37.909458,-122.60173, , , , 
40789,40789,Panoramic Hwy & Edgewood Av, ,37.910057,-122.57708, , , , 
40790,40790,Panoramic Hwy & Edgewood Av, ,37.910583,-122.576996, , , , 
40793,40793,Panoramic Hwy & Ridge Av, ,37.901028,-122.567703, , , , 
40794,40794,Panoramic Hwy & Ridge Av, ,37.901028,-122.567284, , , , 
40795,40795,Panoramic Hwy & Bayview Dr, ,37.896763,-122.560333, , , , 
40796,40796,Panoramic Hwy & Bayview Dr, ,37.896919,-122.560455, , , , 
40797,40797,Panoramic Hwy & Muir Woods Rd, ,37.89307,-122.556999, , , , 
40798,40798,Panoramic Hwy & Sequoia Valley Rd, ,37.8936,-122.556999, , , , 
40799,40799,Stinson Beach Parking Lot, ,37.898003,-122.64122, , , , 
40800,40800,14682 Sir Francis Drake Blvd, ,38.096519,-122.851524, , , , 
40801,40801,Sir Francis Drake Blvd & Balboa Av, ,38.063099,-122.820641, , , , 
40802,40802,Sir Francis Drake Blvd & Balboa Av, ,38.062881,-122.820015, , , , 
40803,40803,Bear Valley Visitor Center, ,38.04187,-122.799416, , , , 
40804,40804,Fourth St & A St, ,38.068756,-122.808609, , , , 
40806,40806,Shoreline Hwy & Sir Francis Drake Blvd, ,38.044006,-122.789749, , , , 
40807,40807,Shoreline Hwy & Sir Francis Drake Blvd, ,38.067871,-122.805611, , , , 
40808,40808,Sir Francis Drake Blvd & Samuel P Taylor Park, ,38.019627,-122.729507, , , , 
40809,40809,Sir Francis Drake Blvd & Shoreline Hwy, ,38.040794,-122.787804, , , , 
40810,40810,Sir Francis Drake Blvd & W Cintura Av, ,38.012344,-122.701393, , , , 
40811,40811,Sir Francis Drake Blvd & W Cintura Av, ,38.011963,-122.70211, , , , 
40812,40812,Sir Francis Drake Blvd & Montezuma Rd, ,38.014977,-122.690056, , , , 
40813,40813,Sir Francis Drake Blvd & Tamal Rd, ,38.015358,-122.688744, , , , 
40814,40814,Sir Francis Drake Blvd & Lagunitas School Rd, ,38.016315,-122.675964, , , , 
40815,40815,Sir Francis Drake Blvd & Lagunitas School Rd, ,38.016491,-122.676315, , , , 
40816,40816,San Geronimo Valley Dr & Creamery Rd, ,38.014347,-122.668182, , , , 
40818,40818,8185 Sir Francis Drake Blvd, ,38.019611,-122.729813, , , , 
40820,40820,Park St & Central Av, ,38.012112,-122.643715, , , , 
40823,40823,Audubon Canyon Ranch, ,37.930042,-122.682999, , , , 
40824,40824,6402 Shoreline Hwy, ,37.929958,-122.682579, , , , 
41002,41002,San Carlos Way & San Luis Way, ,38.11935,-122.59288, , , , 
41005,41005,Drake Av & Pacheco St, ,37.870636,-122.513481, , , , 
41021,41021,Adrian Way & Vendola Dr, ,38.013447,-122.510361, , , , 
41026,41026,Olive Av & Kenwood Ct, ,38.110092,-122.563393, , , , 
41028,41028,Olive Av & Westwood Dr, ,38.109112,-122.559341, , , , 
41032,41032,Olive Av & Lea Dr, ,38.105736,-122.549957, , , , 
41038,41038,E Blithedale Ave & Camino Alto, ,37.900578,-122.528893, , , , 
41039,41039,Nova Albion Way & Montecillo Rd, ,38.004139,-122.552353, , , , 
41042,41042,Bridgeway & Coloma St, ,37.868576,-122.50248, , , , 
41043,41043,Rowland Blvd & Redwood Blvd, ,38.090256,-122.561935, , , , 
41047,41047,Redwood Blvd & Rush Creek Place, ,38.116051,-122.567154, , , , 
41048,41048,San Marin Dr & East Campus Dr, ,38.120502,-122.569038, , , , 
41049,41049,San Marin Dr & Santolina Dr, ,38.120716,-122.569923, , , , 
41071,41071,Bon Air Rd & Magnolia Ave, ,37.943371,-122.53981, , , , 
41072,41072,Marin General Hospital-250 Bon Air Rd, ,37.94696,-122.537308, , , , 
41073,41073,Bon Air Rd & MGH Emergency Entrance Rd, ,37.948875,-122.535622, , , , 
41074,41074,San Marin Dr & West Campus Dr, ,38.121288,-122.574928, , , , 
41075,41075,San Marin Dr & Somerset Dr, ,38.120781,-122.579262, , , , 
41094,41094,1525 Francisco Blvd E, ,37.952793,-122.497307, , , , 
41095,41095,Irene St & Francisco Blvd E, ,37.956749,-122.500305, , , , 
41098,41098,Hwy 101 @ DeLong Ave Bus Pad, ,38.104431,-122.561378, , , , 
41099,41099,Hwy 101 @ DeLong Ave Bus Pad, ,38.104364,-122.562612, , , , 
41157,41157,Union St & Mission Av, ,37.97208,-122.515572, , , , 
41158,41158,Mission Av & Mary St, ,37.972668,-122.516739, , , , 
41159,41159,Mission Av & Mary St, ,37.972534,-122.516876, , , , 
41160,41160,Union St & Fourth St, ,37.970993,-122.516357, , , , 
41189,41189,Paradise Dr & Ranch Rd, ,37.918461,-122.483917, , , , 
41190,41190,Paradise Dr & Ranch Rd, ,37.918549,-122.483841, , , , 
41306,41306,Rowland Blvd At Vintage Oaks Entrance, ,38.089954,-122.551918, , , , 
41307,41307,Vintage Way At Sleep Train, ,38.087727,-122.55336, , , , 
41308,41308,Vintage Way At Fresh Choice, ,38.0924,-122.555862, , , , 
41310,41310,Rowland Blvd & Rowland Way, ,38.093723,-122.557098, , , , 
41311,41311,Rowland Blvd  & Rowland Way, ,38.093521,-122.556961, , , , 
41314,41314,Hamilton Pkwy At Marin Airporter, ,38.061562,-122.530754, , , , 
41315,41315,Hamilton Pkwy & Chapel Hill Rd, ,38.058773,-122.521973, , , , 
41316,41316,Hamilton Pkwy & Sunny Cove Dr, ,38.058964,-122.521606, , , , 
41317,41317,Hamilton Theatre Parking Lot, ,38.056438,-122.519119, , , , 
41318,41318,Hamilton Main Gate Rd & Martin Dr, ,38.056225,-122.529007, , , , 
41319,41319,Muir Woods Visitors Center, ,37.89209,-122.570686, , , , 
41320,41320,33 San Clemente Dr, ,37.922466,-122.510498, , , , 
41321,41321,Brighton Ave & Wharf Rd, ,37.909275,-122.686546, , , , 
41325,41325,630 Nevada St Bayside Elementary School, ,37.863373,-122.501068, , , , 
41326,41326,Health & Human Services, ,38.020657,-122.536041, , , , 
41327,41327,Smith Ranch Rd At Cinemark, ,38.019527,-122.532745, , , , 
41328,41328,Smith Ranch Rd At Contempo Marin, ,38.018431,-122.528271, , , , 
41329,41329,Smith Ranch Rd At Cinemark, ,38.019764,-122.532829, , , , 
41330,41330,Marin Civic Center-Judge Haley Dr & Civic Ctr Dr, ,37.998219,-122.531242, , , , 
41332,41332,Shoreline Pkwy @ Target, ,37.953232,-122.490639, , , , 
41333,41333,Larkspur Landing Cir & Lincoln Village Cir, ,37.946812,-122.506561, , , , 
41334,41334,600 Larkspur Landing Circle, ,37.947529,-122.511452, , , , 
41335,41335,Vineyard Rd & Wilson Av, ,38.105675,-122.595589, , , , 
41350,41350,Montecillo Rd At Kaiser Hospital Lot A, ,38.003909,-122.553239, , , , 
41351,41351,Bon Air Rd & Sir Francis Drake Blvd, ,37.948982,-122.536263, , , , 
41352,41352,Via Casitas & El Portal Dr, ,37.947136,-122.529243, , , , 
41353,41353,Via Casitas & El Portal Dr, ,37.947094,-122.529419, , , , 
41354,41354,S Eliseo Dr & Via Belardo, ,37.945072,-122.528717, , , , 
41355,41355,630 S Eliseo Dr, ,37.945118,-122.53019, , , , 
41356,41356,S Eliseo Dr At Hamilton Park, ,37.943821,-122.53566, , , , 
41357,41357,1220 S Eliseo Dr, ,37.943935,-122.535553, , , , 
42000,42000,San Geronimo Valley Dr & Creamery Rd, ,38.0144,-122.667946, , , , 
42008,42008,San Clemente Parking  Lot, ,37.919956,-122.499901, , , , 
42009,42009,College Ave & Kent Ave, ,37.951672,-122.549774, , , , 
42010,42010,Paradise Dr & Us 101 Overpass, ,37.926235,-122.514, , , , 
42011,42011,Hwy 101 @ Alameda Del Prado Bus Pad, ,38.048511,-122.531693, , , , 
42012,42012,Alameda Del Prado & Alameda De La Loma, ,38.064953,-122.539505, , , , 
42020,42020,College Ave & Kent Ave, ,37.950897,-122.549591, , , , 
42028,42028,Mount Mckinley Rd & Idylberry Rd, ,38.032993,-122.581345, , , , 
42032,42032,Marinwood Bus Pad Hwy 101 @ Saint Vincent's Dr, ,38.033784,-122.53673, , , , 
42054,42054,Tiburon Blvd & San Rafael Av, ,37.883942,-122.472107, , , , 
42103,42103,Bridgeway & W Harbor Dr, ,37.866898,-122.501091, , , , 
42108,42108,Tamal Vista Blvd & Council Crest Dr, ,37.930038,-122.518028, , , , 
42113,42113,Marinwood Bus Pad Hwy 101 @ Miller Creek Rd, ,38.034232,-122.53747, , , , 
42114,42114,Enfrente Rd & Salvatore Dr, ,38.067308,-122.538791, , , , 
42130,42130,Belvedere Dr & Redwood Hwy Frontage Rd, ,37.897598,-122.514671, , , , 
42131,42131,N San Pedro Rd & La Pasada Way, ,38.010868,-122.517319, , , , 
42146,42146,Redwood High School, ,37.937679,-122.523384, , , , 
